-3.26629	5.34904
3.28382	7.59024
2.95993	5.75156
2.17556	4.23135
1.10135	3.08415
-0.106729	2.32084
-1.31709	1.91772
1.66821	7.98231
1.73888	6.43345
1.36123	5.07992
0.669097	3.9904
-0.207894	3.19581
-1.15422	2.69535
-2.07491	2.4638
-2.89878	2.45921
-3.57901	2.63018
-4.09145	2.92238
-4.43151	3.28371
-4.61006	3.66818
-4.64899	4.03836
-4.57689	4.36653
-4.42513	4.63482
-4.22455	4.83445
-4.00308	4.96439
-3.78401	5.02964
-3.58511	5.03952
-3.41843	5.00582
-3.29055	4.9413
3.06926	7.75553
2.82963	5.93996
2.1212	4.42184
1.11017	3.26031
-0.0498893	2.4712
-1.22794	2.0356
-2.32133	1.9093
-3.25791	2.03233
-3.99509	2.33753
-4.51669	2.75782
-4.82825	3.2318
-4.95161	3.70757
-4.91937	4.14492
-4.76972	4.51603
-4.54195	4.80497
-4.27294	5.0063
3.0164	8.18669
5.31679	3.60377
3.51334	1.87476
1.54057	0.763513
-0.397869	0.222085
-2.14766	0.165804
-3.60546	0.488728
0.72172	9.5837
1.40958	8.01835
1.5359	6.51952
1.21818	5.1974
0.584274	4.1223
-0.240673	3.32781
-1.14408	2.81639
-2.03249	2.56625
-2.835	2.53873
-3.50407	2.68536
-4.01416	2.95415
-4.35888	3.29476
-4.54709	3.6623
-4.59875	4.01991
-4.54069	4.33991
-4.40278	4.60414
-4.21477	4.80319
-4.00382	4.93529
-3.79281	5.00466
-3.59939	5.0198
-3.43575	4.99181
-3.30876	4.93287
-3.22071	4.85497
-3.17007	4.76895
-3.15254	4.68387
-3.16205	4.60661
-3.19162	4.54186
-3.23422	4.49219
-3.28329	4.45831
-3.33327	4.43945
-3.37977	4.43376
-3.41969	4.43872
-3.45118	4.45148
-3.47355	4.4692
-3.48699	4.48926
-3.49243	4.50945
-3.49122	4.52806
-3.48499	4.54388
-3.47541	4.55623
-3.46403	4.56486
-3.45223	4.56991
-3.44108	4.57177
2.86345	7.96496
2.71896	6.16465
2.09324	4.63951
1.14839	3.45436
0.0362198	2.63079
-1.11206	2.15522
-2.19217	1.98808
-3.1293	2.07298
1.58913	8.76432
1.89379	7.12605
4.66512	4.52522
3.23563	2.80946
1.57477	1.63025
-0.125763	0.963853
-1.71467	0.749058
-3.0845	0.900832
-4.17063	1.32287
-4.9469	1.91823
-5.41906	2.59758
-5.61696	3.28493
-5.58661	3.92097
-5.3826	4.46418
-5.06161	4.8903
-4.67716	5.19039
-4.2759	5.3681
-3.89521	5.43646
-3.56226	5.4147
-3.29401	5.3252
-3.09813	5.19089
-2.97452	5.03323
-2.91702	4.87072
-2.91537	4.71808
-2.95697	4.58582
2.9135	7.73508
2.69552	5.95537
2.01502	4.46363
1.03443	3.31897
-0.0957958	2.53798
-1.24697	2.10305
-2.31803	1.97164
1.60794	8.42626
1.81416	6.82991
1.53484	5.40656
0.904089	4.23581
0.0548231	3.358
-0.892078	2.77972
2.15482	7.4595
1.99275	5.87831
1.41421	4.54627
0.562567	3.51797
-0.428639	2.81015
2.21158	7.23302
1.97579	5.67054
1.34175	4.37031
0.453342	3.38129
-0.557113	2.71523
-1.57725	2.35419
-2.51953	2.2588
-3.32288	2.37646
-3.95178	2.64872
-4.39343	3.01756
-4.65357	3.43009
-4.75186	3.84184
-4.71697	4.21854
-4.58221	4.53668
-4.38162	4.78299
-4.147	4.95327
-3.90574	5.05059
-3.67953	5.08347
3.10899	7.88226
2.89804	6.04105
2.20603	4.49467
1.20057	3.30523
0.0372501	2.49084
-1.1506	2.03406
1.74351	7.86112
1.76683	6.31273
1.35029	4.96966
0.629053	3.89744
-0.267055	3.12397
-1.22319	2.64583
-2.14568	2.43566
-2.96503	2.44991
-3.63622	2.63621
1.83782	8.78669
2.10503	7.09258
1.84846	5.57179
1.20904	4.31201
0.327568	3.35909
2.56432	6.67485
2.10939	5.11326
1.29502	3.86034
0.271309	2.9505
-0.828358	2.3816
-1.89467	2.12346
-2.84604	2.12681
-3.62909	2.33172
-4.21672	2.67509
-4.60433	3.0966
-4.80513	3.54318
-4.84492	3.97175
2.42692	8.84286
2.6063	7.01603
2.24	5.39919
1.48312	4.07971
0.488057	3.10013
-0.607631	2.46489
-1.68933	2.14857
-2.66976	2.10491
-3.48999	2.27536
-4.11795	2.59684
-4.54496	3.00801
-4.78114	3.45401
-4.85024	3.8896
-4.78461	4.28071
-4.62045	4.60476
-4.39397	4.84995
-4.13834	5.01376
-3.88157	5.10103
-3.64542	5.12193
-3.44493	5.08985
-3.28874	5.01955
3.11018	7.72513
2.8548	5.905
2.13211	4.38628
1.10915	3.22726
-0.0600291	2.44287
2.05276	7.20078
4.71808	4.42324
3.25058	2.71009
1.55913	1.54119
-0.16372	0.890217
-1.76668	0.693482
-3.143	0.863845
-4.22924	1.30333
1.09106	9.56532
1.70877	7.92405
1.75591	6.37449
1.35867	5.02535
0.65163	3.94378
2.89754	6.30364
2.27952	4.7217
1.32502	3.48583
0.190637	2.62048
-0.987715	2.11352
-2.10144	1.92563
1.60309	8.34317
1.78678	6.75913
1.49236	5.3512
3.70501	5.38194
2.68554	3.75371
2.97806	5.43193
2.10055	3.95128
3.02935	5.62867
2.19818	4.11041
1.08596	2.97482
-0.150182	2.22963
1.93371	7.32316
1.77217	5.80743
1.21249	4.53185
0.39228	3.54834
-0.560419	2.87257
-1.5357	2.49086
-2.44682	2.36809
-3.2322	2.45546
-3.85483	2.69775
-4.29973	3.03934
-4.57023	3.42901
-4.68348	3.82321
-4.66587	4.18792
-4.54871	4.49936
-4.36452	4.74364
2.87147	8.32841
2.82786	6.47704
2.2709	4.88635
1.36425	3.62995
0.263526	2.7367
-0.894942	2.19848
-2.00107	1.97935
-2.97428	2.02487
-3.76346	2.27085
-4.34458	2.65102
-4.71647	3.10295
-4.89576	3.57248
-4.91136	4.01632
-4.79931	4.40319
-4.59809	4.71374
-4.34488	4.93938
-4.07271	5.08062
-3.80868	5.14488
3.12958	7.91898
2.92534	6.0684
2.23622	4.51251
1.23047	3.31424
0.0644301	2.49227
-1.1278	2.02953
-2.24051	1.88279
-3.19877	1.99226
1.54094	8.82704
1.87174	7.19049
4.69674	4.51111
3.55018	4.21283
2.22893	2.77625
0.735829	1.81531
-0.765032	1.30193
-2.14633	1.17697
1.20909	8.64682
1.54755	7.10521
1.39261	5.70109
0.869768	4.52055
0.106672	3.61135
-0.77805	2.98766
-1.68265	2.63654
-2.52692	2.52519
-3.254	2.60824
-3.8298	2.8344
-4.24064	3.15212
-4.4898	3.51393
-4.5933	3.87952
2.40108	8.76098
2.56196	6.95075
2.1851	5.3522
1.42465	4.05076
0.431722	3.08753
2.43203	6.72912
2.01565	5.18826
1.23888	3.94506
0.248885	3.03563
-0.822878	2.45993
-1.86811	2.19
-2.80542	2.17867
-3.58103	2.36791
-4.16692	2.69616
-4.55737	3.10424
-4.76428	3.53981
-4.81221	3.96016
-4.73341	4.33361
-4.56337	4.63961
-4.33713	4.86795
-4.08643	5.01724
3.03856	8.09604
2.90016	6.24075
2.26398	4.6668
1.29677	3.44168
2.6929	6.19405
2.08004	4.67045
1.14621	3.4839
0.0427402	2.65678
-1.09938	2.1763
-2.17579	2.00359
-3.11143	2.08291
-3.86015	2.35014
-4.40194	2.74007
-4.73868	3.19209
-4.88897	3.65423
-4.88276	4.08553
-4.75627	4.45693
-4.5475	4.75104
-4.29269	4.96087
-4.02366	5.08811
-3.76614	5.14093
3.13128	7.90074
5.17795	3.6585
3.41433	1.95155
1.48059	0.850897
-0.422706	0.310338
0.909729	8.17464
1.16797	6.76073
0.98286	5.48399
0.471007	4.41994
-0.250252	3.60908
-1.07282	3.06149
-1.90478	2.76294
-2.67441	2.68159
-3.33152	2.77472
-3.84683	2.99473
-4.20956	3.29429
-4.42417	3.6302
-4.5065	3.96606
-4.47982	4.27379
-4.37123	4.53406
2.7617	8.41069
2.76056	6.57146
2.242	4.98224
1.36743	3.71896
0.291191	2.81294
-0.850687	2.2585
-1.94772	2.02182
-2.91835	2.05024
-3.71024	2.2809
-4.29789	2.6484
-4.67874	3.09077
-4.86808	3.55394
-4.89377	3.99442
2.43442	8.85696
2.61645	7.02662
2.25135	5.40619
1.49444	4.08335
0.498406	3.10087
-0.598894	2.46333
-1.68257	2.14537
1.75455	8.06585
1.83354	6.48731
1.4544	5.10637
3.5741	5.49204
3.96214	4.36304
2.61069	2.81858
1.06234	1.77083
-0.508485	1.19416
-1.96525	1.02936
-3.21211	1.19627
-4.19264	1.60529
-4.88556	2.16697
-5.29851	2.79952
1.77616	9.49612
2.25387	7.71876
2.14734	6.08133
1.59874	4.68888
0.754771	3.60203
-0.24659	2.84199
-1.28568	2.3978
-2.26698	2.23457
-3.12158	2.30189
-3.80688	2.54154
-4.30418	2.89416
-4.61476	3.3045
-4.75521	3.72506
-4.7526	4.11833
-4.63977	4.45764
-4.4513	4.72692
-4.2202	4.9196
-3.97554	5.03705
-3.74086	5.08659
-3.53353	5.07957
-3.36465	5.02948
-3.23957	4.95033
-3.15878	4.85536
-3.11892	4.75614
-3.114	4.66193
-3.13646	4.57947
-3.17817	4.51298
-3.23126	4.46437
-3.28869	4.43364
-3.34466	4.41927
-3.39483	4.41875
-3.43632	4.42894
2.78946	8.01671
2.67255	6.22509
2.07201	4.7016
1.14836	3.51252
0.0525631	2.68106
-1.08445	2.1952
-2.15817	2.01675
-3.09321	2.09055
-3.84298	2.35287
-4.38703	2.73878
-4.72676	3.18781
-4.88035	3.648
-4.87741	4.07831
-4.75389	4.44956
-4.54761	4.74416
-4.29472	4.95496
-4.02699	5.08342
-3.77021	5.13759
-3.54336	5.12988
-3.35859	5.07504
-3.22176	4.98842
-3.13338	4.8845
3.05354	7.70408
2.80219	5.89883
4.10594	4.56744
2.78671	2.96468
1.24851	1.85972
-0.330047	1.23144
-1.80771	1.02369
1.15912	8.54764
1.47846	7.03012
4.57847	4.75413
3.22866	3.02568
1.62987	1.81859
-0.0273511	1.11492
-1.59106	0.858711
-2.95178	0.969345
-4.04197	1.3539
-4.83215	1.91772
-5.32464	2.57277
-5.54613	3.24344
1.98559	9.44328
2.41159	7.62863
2.25194	5.96995
1.65359	4.57042
0.766634	3.48801
-0.268904	2.74093
-1.33251	2.3152
-2.32882	2.17314
-3.18983	2.26193
-3.87437	2.52149
-4.36544	2.89117
-4.66608	3.31492
2.10051	9.00803
2.3838	7.22808
2.11632	5.6297
1.44607	4.30517
0.520975	3.30285
-0.523454	2.63308
-1.57263	2.27605
-2.53771	2.19029
-3.35714	2.32111
-3.9956	2.60817
-4.44095	2.99182
-4.69998	3.41793
2.15119	8.98484
2.41903	7.19728
2.13669	5.5956
1.45326	4.27138
0.517387	3.27212
-0.53506	2.60729
-1.58946	2.25622
-2.55716	2.17673
-3.37698	2.31352
-4.01408	2.60582
-4.45684	2.99371
-4.71254	3.42295
-4.80246	3.84819
-4.75689	4.23477
-4.61053	4.55918
-4.39863	4.80845
-4.15385	4.97888
3.01263	8.14181
2.89167	6.28581
2.26966	4.70754
1.31292	3.47569
0.177805	2.61428
-1.00003	2.11089
-2.11233	1.92598
1.60231	8.34809
1.78752	6.76355
1.49421	5.35487
0.856059	4.19977
0.0050987	3.33704
-0.938951	2.77218
-1.87589	2.48449
1.91416	8.02741
1.95426	6.4202
1.53499	5.02274
0.796194	3.90409
-0.127447	3.09423
2.38617	6.98598
2.05014	5.41997
1.33251	4.13798
0.380341	3.18248
-0.673223	2.55892
-1.71692	2.24376
-2.6657	2.19303
1.6926	8.50391
1.90577	6.87904
1.62416	5.42956
0.984168	4.23672
0.12107	3.34178
-0.842049	2.75164
-1.80181	2.44616
-2.6787	2.38597
-3.41826	2.52015
-3.98995	2.79316
1.88836	8.89149
2.17617	7.17242
4.7142	4.37671
3.23429	2.6707
1.53461	1.51061
-0.192528	0.868995
-1.79639	0.681259
-3.17092	0.859592
-4.25345	1.30558
-5.02002	1.92088
-5.47857	2.61539
-5.66099	3.31296
-5.61501	3.95454
-5.39655	4.49922
2.65304	8.89949
2.80857	7.01695
4.68903	4.14208
3.14751	2.47327
1.40754	1.35843
-0.340072	0.764459
-1.94739	0.62225
-3.31197	0.840662
-4.37501	1.31917
-5.11637	1.95844
-5.5474	2.66831
-5.70282	3.37331
-5.63249	4.01557
-5.39379	4.55568
-5.04507	4.97175
-4.64061	5.25727
-4.22696	5.41813
3.23502	8.00978
3.03778	6.12449
2.34467	4.5371
1.32676	3.31247
0.143278	2.47029
-1.06901	1.99379
1.72973	7.83849
1.74911	6.2961
1.331	4.95905
0.610171	3.89236
-0.284044	3.1236
-1.2373	2.64911
-2.15638	2.44149
-2.9722	2.45722
-3.64007	2.64405
-4.13787	2.94733
-4.46274	3.31513
-4.62695	3.70197
-4.6534	4.07114
2.49561	8.71647
2.62734	6.89221
2.22249	5.28773
1.43732	3.9871
0.424251	3.02983
-0.679998	2.41767
-1.76226	2.12314
-2.73701	2.09841
-3.54724	2.28403
-4.16269	2.61649
-4.5763	3.03449
-4.79951	3.48355
-4.85707	3.91903
-4.78195	4.30759
2.60745	8.68678
2.71114	6.84281
2.27765	5.22723
1.46575	3.92311
0.429671	2.96849
-0.692793	2.36352
-1.78804	2.07905
-2.77067	2.06579
-3.58415	2.26298
-4.19903	2.60614
-4.60916	3.03326
1.95879	9.08804
2.28953	7.32731
2.06656	5.73547
1.43483	4.40715
0.540412	3.39336
-0.481963	2.70717
-1.51759	2.33127
-2.47681	2.22633
1.72662	8.4037
1.90561	6.78522
4.48859	4.6485
3.12486	2.95348
1.52402	1.77824
-0.125943	1.10252
-1.6758	0.868934
-3.01873	0.996173
-4.08959	1.3913
-4.86087	1.96016
-5.33636	2.61554
-5.54376	3.2829
-5.52686	3.90366
-5.33823	4.43653
-5.03282	4.85699
2.87154	8.5956
2.90311	6.70794
2.39789	5.06991
1.52056	3.76162
2.87934	5.96936
2.17045	4.43669
1.15493	3.26269
-0.012333	2.46375
-1.19908	2.02118
1.73253	7.88848
1.76548	6.3387
1.35648	4.9924
0.640554	3.91577
-0.25242	3.13737
2.39761	7.02766
2.0713	5.45356
1.3594	4.16252
0.409403	3.19797
-0.644914	2.56613
-1.69156	2.24399
-2.64474	2.18784
-3.44604	2.34172
-4.06305	2.64485
1.80464	8.98143
2.1325	7.26792
1.92044	5.71749
1.30936	4.42264
0.441371	3.43339
-0.552316	2.7628
-1.55991	2.39428
-2.49395	2.28977
-3.29309	2.39779
-3.92123	2.66083
-4.36485	3.02153
-4.6289	3.42745
-4.73227	3.83432
-4.70294	4.20788
-4.57365	4.52449
-4.378	4.77064
-4.14749	4.94182
-3.90936	5.04081
-3.68527	5.07579
-3.49076	5.05843
-3.33535	5.00213
3.09699	7.75333
2.85186	5.93217
2.13734	4.41038
1.12024	3.24698
-0.0453381	2.45755
-1.22803	2.02283
-2.32499	1.89829
-3.26403	2.02359
-4.00259	2.33128
-4.52464	2.75402
-4.83587	3.2302
-4.95834	3.7078
-4.92485	4.14655
-4.77377	4.5186
-4.54457	4.80805
-4.27423	5.00952
-3.99475	5.12623
-3.7316	5.16774
-3.50306	5.14773
3.15805	7.77612
2.90859	5.9389
2.18598	4.40415
3.27283	5.41795
2.33953	3.8766
1.13664	2.74275
-0.173727	2.01832
-1.45744	1.67051
-2.6132	1.64252
-3.57351	1.86376
-4.30261	2.25887
-4.79225	2.75515
1.79774	9.27803
2.21028	7.52571
2.05709	5.92375
1.48001	4.57187
0.624002	3.52612
-0.375717	2.80416
-1.40274	2.39252
-2.36493	2.25487
-3.19658	2.34023
-3.8579	2.5906
-4.33242	2.94739
-4.62305	3.3565
-4.74741	3.77176
-4.73303	4.15703
-4.61275	4.48693
2.71582	8.54054
2.75929	6.69341
2.27529	5.0879
1.42459	3.8032
0.362006	2.87361
-0.775257	2.29589
-1.87503	2.03812
-2.85387	2.04888
-3.65748	2.26604
-4.2586	2.62435
-4.65312	3.06165
-4.85517	3.52334
-4.89175	3.96523
-4.79752	4.35488
-4.61022	4.67161
-4.36673	4.90555
-4.10024	5.05601
-3.83829	5.12946
3.11893	7.93854
2.92207	6.08757
2.23892	4.52977
1.23755	3.32858
2.62875	6.26424
2.04693	4.74473
1.13983	3.55513
0.0575286	2.71969
-1.06949	2.22752
-2.13674	2.04152
-3.06858	2.1074
-3.81795	2.3622
-4.36377	2.74153
-4.70682	3.18525
-4.86464	3.64155
-4.86628	4.0694
-4.74722	4.43949
-4.54495	4.73405
-4.29537	4.94565
2.98282	8.22001
2.88912	6.35972
2.28836	4.77196
1.34645	3.52739
0.219991	2.65184
-0.954699	2.13439
-2.06835	1.93666
-3.04174	2.00226
-3.82542	2.26564
-4.3971	2.65967
-4.75732	3.12158
-4.92418	3.59725
-4.92781	4.04376
2.45712	8.85411
2.63436	7.01933
2.26405	5.39609
1.50207	4.07192
0.501478	3.08938
-0.599596	2.45275
-1.68613	2.13637
-2.67055	2.09368
-3.4938	2.26583
-4.12377	2.58942
-4.55185	3.00283
-4.78827	3.451
-4.85697	3.88851
-4.79046	4.28119
-4.62514	4.60643
-4.39737	4.85239
-4.14045	5.01658
-3.88252	5.10392
-3.64539	5.12463
-3.44415	5.09217
3.1343	7.76979
2.88724	5.93847
2.16826	4.40832
1.14514	3.23863
-0.0271686	2.44504
-1.21658	2.00816
1.7242	7.90151
1.76228	6.35174
1.35752	5.00434
3.51239	5.57553
2.58129	3.96191
1.35988	2.76514
0.0165372	1.99026
-1.30855	1.60586
-2.5087	1.55504
-3.51201	1.76597
-4.27945	2.1613
-4.80063	2.66591
-5.0881	3.21266
-5.17113	3.7462
-5.0894	4.22492
-4.88732	4.62128
-4.60924	4.92089
-4.29577	5.12077
-3.98119	5.22695
3.15711	7.968
2.96182	6.10493
2.27657	4.53633
1.27042	3.32626
0.10073	2.49417
-1.09735	2.02346
-2.21713	1.87108
-3.18279	1.97718
-3.94872	2.27392
-4.49638	2.693
-4.82975	3.17147
-4.96982	3.65575
-4.94896	4.10401
-4.80562	4.48696
-4.57972	4.78747
-4.30899	4.9992
3.00952	8.2061
2.9072	6.34203
2.29829	4.75283
1.34925	3.50875
0.217049	2.63514
-0.961824	2.12058
-2.07811	1.92624
-3.05271	1.99532
-3.83641	2.26198
-4.40719	2.65884
1.78155	9.13579
2.15691	7.40622
1.97948	5.83182
1.39019	4.50891
0.53226	3.49078
2.651	6.53014
2.1401	4.9698
1.27995	3.72984
0.222165	2.84093
-0.899694	2.29734
-1.97717	2.0658
-2.93025	2.09449
-3.70758	2.32168
-4.28423	2.68307
-4.65772	3.11784
-4.84315	3.57287
2.21927	8.99273
2.47736	7.18964
2.1826	5.57661
1.48575	4.24522
0.536799	3.24261
-0.527367	2.57766
-1.59145	2.22899
-2.56647	2.15362
-3.39116	2.29552
-4.03083	2.59328
1.78062	8.98597
2.11397	7.27694
1.90772	5.72922
1.30217	4.43548
0.439063	3.44601
-0.550665	2.7742
-1.55534	2.40378
-2.48752	2.297
-3.28575	2.40267
1.74708	8.71234
2.00933	7.04759
1.75694	5.55323
1.12839	4.31541
0.262067	3.37915
-0.71534	2.754
-1.69673	2.42129
-2.5991	2.34216
-3.36499	2.4654
-3.96146	2.73453
-4.37726	3.09376
-4.6188	3.49251
-4.70563	3.8884
-4.66578	4.24896
-4.53146	4.5521
-4.33546	4.78554
2.89587	8.29909
2.83972	6.44653
2.27208	4.85747
1.3571	3.60474
2.78318	6.10446
2.12922	4.57386
1.15956	3.38998
0.0273071	2.57278
2.12816	7.11119
1.87276	5.58296
1.2322	4.3165
0.347921	3.35805
-0.650527	2.71754
-1.65358	2.37602
-2.57628	2.29388
-3.35978	2.41882
-3.97027	2.69317
-4.39616	3.05989
-4.64391	3.46725
-4.73343	3.8719
-4.69333	4.24061
-4.55651	4.55073
-4.35649	4.78968
2.89617	8.30729
2.84227	6.45354
2.27616	4.86299
1.36202	3.60864
0.255685	2.71876
2.22437	6.9501
1.90671	5.42332
3.77915	5.16248
2.68488	3.54831
1.32884	2.38571
-0.115818	1.66895
-1.50804	1.35629
-2.74333	1.38172
-3.75414	1.66601
-4.50712	2.12633
1.4953	9.38332
1.99068	7.68092
1.9198	6.10451
1.41775	4.75724
0.624859	3.69954
-0.326207	2.95384
-1.31982	2.51136
-2.26315	2.33997
-3.08876	2.39216
-3.75444	2.61258
-4.24097	2.94442
-4.54852	3.3345
-4.69219	3.73693
-4.69732	4.1152
-4.5951	4.4432
-4.41855	4.70495
-4.1994	4.89366
-3.96569	5.01021
-3.7403	5.06131
-3.54018	5.0576
-3.37631	5.01191
3.09847	7.76864
2.85739	5.94509
4.13491	4.52436
2.79846	2.9213
1.24599	1.81974
-0.343381	1.19743
-1.82827	0.997121
-3.1083	1.13933
-4.12312	1.53403
-4.84833	2.09063
-5.28931	2.72564
-5.474	3.36805
-5.44541	3.96243
-5.25457	4.47003
-4.95445	4.86817
-4.59509	5.14852
-4.22004	5.31448
-3.86428	5.37826
-3.55315	5.35784
-3.3025	5.27413
-3.11951	5.14855
-3.00405	5.00118
-2.95038	4.8493
-2.94889	4.70665
-2.98781	4.58305
-3.05467	4.48451
2.85209	7.81867
2.66844	6.04064
2.01671	4.54307
3.33027	5.44399
3.91558	4.4943
3.47247	4.58155
2.26866	3.11139
0.862888	2.09651
-0.581189	1.51796
-1.93404	1.32463
-3.10329	1.44482
-4.03302	1.79697
-4.70008	2.29873
-5.10857	2.87399
-5.28331	3.45788
-5.26299	3.99957
-5.09379	4.46339
-4.82383	4.82829
-4.49866	5.08631
-4.15809	5.24025
-3.83411	5.30096
3.20865	7.87181
5.16971	3.63354
3.40052	1.93172
1.46363	0.836698
1.35047	7.10075
1.22894	5.73908
0.745588	4.58813
0.0233588	3.69612
2.71306	6.68864
2.23584	5.0936
1.39369	3.8165
0.340284	2.89166
-0.788077	2.3161
-1.87991	2.05831
-2.85221	2.06737
-3.6509	2.28166
-4.24878	2.63646
-4.64163	3.07003
-4.84334	3.52813
-4.88065	3.96686
-4.78792	4.35394
-4.60257	4.66875
-4.36123	4.90145
2.95398	8.26726
2.87865	6.40668
4.37727	4.34012
2.94633	2.71062
1.30855	1.60626
-0.3519	0.999658
-1.89095	0.82802
-3.20754	1.0065
-4.24229	1.44032
-4.9729	2.03495
-5.40764	2.70397
-5.57761	3.37444
-5.52899	3.98997
-5.3157	4.51157
-4.99314	4.91705
-4.61321	5.19897
-4.22078	5.36193
-3.85153	5.41943
-3.53105	5.39071
3.28216	7.69732
5.08529	3.66536
3.3399	1.97715
1.42646	0.888823
-0.45664	0.354609
-2.1588	0.292811
-3.57889	0.600852
-4.66247	1.16861
-5.39563	1.88936
-5.79697	2.66792
-5.90859	3.42596
-5.78725	4.10477
-5.49621	4.66563
-5.09854	5.08852
-4.65181	5.36953
-4.20459	5.51753
-3.7944	5.55046
-3.4471	5.49181
-3.17741	5.36738
-2.99018	5.20258
-2.88226	5.02041
-2.84461	4.84006
-2.86433	4.6762
-2.92669	4.53878
-3.01676	4.43327
-3.12068	4.36122
-3.22659	4.32101
-3.32519	4.30876
-3.40988	4.3191
-3.47677	4.34603
-3.52431	4.3835
2.75801	8.0747
2.66296	6.28188
2.08008	4.75271
1.1694	3.55498
2.74069	6.21033
2.124	4.67438
1.18354	3.47796
0.0718311	2.64372
2.16904	7.06374
1.8931	5.53327
1.23498	4.26924
0.336909	3.31662
-0.671262	2.68407
2.12447	7.3932
1.94909	5.82746
1.36391	4.51159
0.511364	3.49868
-0.476261	2.80436
-1.48554	2.41405
-2.4271	2.29106
-3.23764	2.3847
1.74197	8.69681
2.00075	7.03526
1.74639	5.5444
1.11722	4.31001
0.251337	3.37686
-0.724827	2.7543
-1.70446	2.42357
-2.60484	2.34577
-3.3687	2.46973
-3.9633	2.73906
-4.37749	3.09807
-4.61778	3.49628
-4.70373	3.89144
-4.66335	4.25119
-4.52883	4.55351
-4.3329	4.7862
-4.10595	4.9457
-3.87404	5.03533
-3.6577	5.06356
-3.47148	5.04201
-3.32408	4.98384
-3.21899	4.90227
-3.15534	4.80947
-3.129	4.71575
-3.13368	4.62916
2.92048	7.80068
2.71973	6.01057
2.05051	4.50619
1.07565	3.34822
-0.0535904	2.5545
-1.20754	2.10837
-2.28404	1.96786
-3.2107	2.07502
-3.94417	2.3644
-4.46717	2.77023
